1065	HkSHZKRG	Decision on a motion calling on the Government to extend objection period A deferred	sunleyj@parliament.uk	2022-09-02 14:41:32 +00:00	In the House of Commons, Members can table a motion to extend objection period A. A motion to extend, if tabled and passed within 21 days (Period A - subject to extension) of the treaty being laid, does not have to be actioned or acknowledged by the Govern	Will usually appear in the Vote along the lines of The Deputy Speaker’s opinion as to the decision of the Question was challenged.	Date the question was put	V&P (anchor link)	1005	1
1066	Oa6ni8cI	Motion that the treaty should not be ratified not called	sunleyJ@parliament.uk	2022-03-30 12:35:52 +00:00	In the House of Commons, Members can table a motion to not ratify a treaty subject to the Constitutional Reform and Governance Act 2010 procedure. A motion to not ratify, if tabled and passed within 21 days (Period A - subject to extension) of the treaty b	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Commons chamber	NULL	1
1067	PE3VYrjP	Period B starts	sunleyJ@parliament.uk	2022-03-30 12:40:51 +00:00	If the Commons passes a resolution that the treaty should not be ratified, a further 21 sitting day period known as Period B is triggered which would prevent the Government from proceeding with ratification. 	This should only be actualised once the Government have provided a statement in response to a Commons resolution that the treaty should not be ratified. 	No link	Date of Government statement or date specified in the statement. 	NULL	1
1068	XTwBGTy6	Motion calling on the Government to extend objection period A not called	sunleyJ@parliament.uk	2022-03-30 14:14:28 +00:00	In the House of Lords, Members can table a motion to extend objection period A. A motion to extend, if tabled and passed within 21 days (Period A - subject to extension) of the treaty being laid, does not have to be actioned or acknowledged by the Governme	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1069	eYQVTD6V	Motion to take note of the treaty not moved	sunleyj@parliament.uk	2022-09-02 14:41:56 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms.	Usually occurs at the end of a debate considering several motions in one, the first will be decided while the others, where necessary, not moved	Hansard link 	Date the motion was not moved	1006	1
1070	vcmpA3Ra	Motion to take note of the treaty not called	sunleyJ@parliament.uk	2022-03-30 12:43:21 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms. A motion not having been called is wh	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1071	EKBE2rlT	Question on a motion to take note of the treaty put	sunleyj@parliament.uk	2022-09-02 14:42:14 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms.	A question on a take note motion can occur either in Grand Committee or Lords Chamber. 	Lords minute individual link	Date of the Lords sitting 	1007	1
1072	x8plc5Tg	Motion to take note of the treaty approved	sunleyj@parliament.uk	2022-09-02 14:42:26 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms.	A question on a take note motion can occur either in Grand Committee or Lords Chamber. 	Lords minute individual link	Date of the Lords sitting 	1008	1
1073	CmR1RRle	Motion to take note of the treaty rejected	sunleyj@parliament.uk	2022-09-02 14:42:36 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms.	A question on a take note motion can occur either in Grand Committee or Lords Chamber. 	Lords minute individual link	Date of the Lords sitting 	1009	1
1074	i5FBYAR6	CJ	sunleyJ@parliament.uk	2021-08-03 13:49:42 +00:00	NULL	NULL	NULL	NULL	NULL	2
1075	hhctcGS2	CK	sunleyJ@parliament.uk	2021-08-03 13:50:57 +00:00	NULL	NULL	NULL	NULL	NULL	2
1076	XqbxqoLf	Non-fatal motion to object to the treaty not called	sunleyJ@parliament.uk	2022-03-30 12:50:29 +00:00	A non-fatal motion does not stop a treaty being ratified but may be used by the House of Lords to show concern. The most common non-fatal motion is a motion to regret. The motion usually gives specific reasons for the regret. Even if agreed, the motion can	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in Lords Grand Committee or Chamber. 	NULL	1
1077	CqQvSG92	CI	sunleyJ@parliament.uk	2021-08-03 14:11:29 +00:00	NULL	NULL	NULL	NULL	NULL	2
1078	7olcPR1u	CL	sunleyJ@parliament.uk	2021-08-03 14:12:08 +00:00	NULL	NULL	NULL	NULL	NULL	2
1079	DV6fIR9l	CM	sunleyJ@parliament.uk	2021-08-03 14:12:14 +00:00	NULL	NULL	NULL	NULL	NULL	2
1080	Wh4Q7SEp	CN	sunleyJ@parliament.uk	2021-08-03 14:13:17 +00:00	NULL	NULL	NULL	NULL	NULL	2
1081	ltnH5rVn	CO	sunleyJ@parliament.uk	2021-08-03 14:13:30 +00:00	NULL	NULL	NULL	NULL	NULL	2
1082	4Rfa57Mi	CP	sunleyJ@parliament.uk	2021-08-03 14:13:35 +00:00	NULL	NULL	NULL	NULL	NULL	2
1083	K9OrWOCC	CQ	sunleyJ@parliament.uk	2021-08-03 14:13:44 +00:00	NULL	NULL	NULL	NULL	NULL	2
1084	U5v243Wf	Motion that the treaty should not be ratified not called	sunleyJ@parliament.uk	2022-03-30 12:57:44 +00:00	In the House of Lords, Members can table a motion to not ratify a treaty subject to the Constitutional Reform and Governance Act 2010 procedure. The motion, if approved or rejected, does not stop ratification of the treaty but the Government must provide a	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1085	wP4nNiD9	EK	sunleyJ@parliament.uk	2021-08-04 09:57:33 +00:00	NULL	NULL	NULL	NULL	NULL	4
1087	QodVMQBU	EC	sunleyJ@parliament.uk	2021-08-04 09:57:50 +00:00	NULL	NULL	NULL	NULL	NULL	3
1088	TdztrXkL	ED	sunleyJ@parliament.uk	2021-08-04 10:00:16 +00:00	NULL	NULL	NULL	NULL	NULL	3
1089	qefKqX4E	Motion (prayer) to stop the instrument being law not called	sunleyJ@parliament.uk	2022-03-29 12:39:13 +00:00	A statutory instrument laid under the made negative procedure becomes law on the day the Minister signs it and automatically remains law unless a motion – or ‘prayer’ – to reject it is agreed by either House within 40 sitting days of the instrument being l	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Commons chamber	NULL	1
1090	Qp0PbwFw	MN AA	sunleyJ@parliament.uk	2021-08-04 10:18:02 +00:00	Motion(s) to stop the instrument being law extant 	NULL	NULL	NULL	NULL	11
1091	8CgNpNP0	MN AB	sunleyJ@parliament.uk	2021-08-04 14:16:21 +00:00	More questions have been put than outcomes recorded 	NULL	NULL	NULL	NULL	11
1092	5834NIsu	EE	sunleyJ@parliament.uk	2021-08-04 14:31:22 +00:00	NULL	NULL	NULL	NULL	NULL	3
1093	dzD7vo31	MN AC	sunleyJ@parliament.uk	2021-08-04 14:32:36 +00:00	Non-fatal motion(s) to object to the instrument extant	NULL	NULL	NULL	NULL	11
1094	L1Z5XGIt	Non-fatal motion (prayer) to object to the instrument not called	sunleyJ@parliament.uk	2022-03-30 12:58:54 +00:00	A non-fatal motion (prayer) does not stop a statutory instrument being law but may be used by either House to indicate concern. In the Commons, a prayer motion tabled outside the 40 sitting days period is non-fatal as it can only object to the instrument, 	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Commons chamber	NULL	1
1095	5qcmXWJp	EF	sunleyJ@parliament.uk	2021-08-04 14:53:35 +00:00	NULL	NULL	NULL	NULL	NULL	3
1096	MxuY9ES0	EL	sunleyJ@parliament.uk	2021-08-04 14:56:54 +00:00	NULL	NULL	NULL	NULL	NULL	4
1097	UUao3vmG	EM	sunleyJ@parliament.uk	2021-08-04 14:57:00 +00:00	NULL	NULL	NULL	NULL	NULL	4
1098	RMXMfIHw	EG	sunleyJ@parliament.uk	2021-08-04 15:17:17 +00:00	NULL	NULL	NULL	NULL	NULL	3
1099	JibERHMd	MN AD	sunleyJ@parliament.uk	2021-08-04 15:20:06 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1100	juos0THI	EN	sunleyJ@parliament.uk	2021-08-04 15:36:36 +00:00	NULL	NULL	NULL	NULL	NULL	4
1101	2DTSm5z2	MN AE	sunleyJ@parliament.uk	2021-08-04 15:42:13 +00:00	One more referral motion has been agreed than DLC debates have taken place	NULL	NULL	NULL	NULL	11
1102	rmLMKmQt	MN AF	sunleyJ@parliament.uk	2021-08-04 15:56:47 +00:00	Objection period has not ended	NULL	NULL	NULL	NULL	11
1103	2l59Ezza	MN AG	sunleyJ@parliament.uk	2021-08-09 10:07:14 +00:00	Non-fatal motion(s) to object to the instrument extant	NULL	NULL	NULL	NULL	11
1104	aDBW57rw	Non-fatal motion (prayer) to object to the instrument not called	sunleyJ@parliament.uk	2022-03-30 12:59:40 +00:00	A non-fatal motion does not stop a statutory instrument being law but may be used by the House of Lords to show concern. The most common non-fatal motion is a motion to regret. The motion usually gives specific reasons for the regret. Even if agreed, the m	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1105	Ud77EM4y	MN AH	sunleyJ@parliament.uk	2021-08-09 10:53:31 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1106	XEocgNQv	EH	sunleyJ@parliament.uk	2021-08-09 10:56:01 +00:00	NULL	NULL	NULL	NULL	NULL	3
1107	DuJlT5ki	MN AI	sunleyJ@parliament.uk	2021-08-09 11:12:43 +00:00	Motion(s) to stop the instrument being law extant	NULL	NULL	NULL	NULL	11
1108	8lwKlggA	Motion (prayer) to stop the instrument being law not called	sunleyJ@parliament.uk	2022-03-30 14:07:57 +00:00	A statutory instrument laid under the negative procedure becomes law on the day the Minister signs it and automatically remains law unless a motion – or ‘prayer’ – to reject it is agreed by either House within 40 sitting days of the instrument being laid. 	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1109	Lcgfk0OF	MN AJ	sunleyJ@parliament.uk	2021-08-09 11:32:24 +00:00	Take note motion(s) extant	NULL	NULL	NULL	NULL	11
1110	hfomj52k	MN AK	sunleyJ@parliament.uk	2021-08-09 15:05:08 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1111	YcZjxUNJ	EI	sunleyJ@parliament.uk	2021-08-09 15:21:49 +00:00	NULL	NULL	NULL	NULL	NULL	3
1112	47lnyF1c	Motion to take note of the instrument not moved	sunleyj@parliament.uk	2022-09-02 14:43:43 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms.	Usually occurs at the end of a debate considering several motions in one, the first will be decided while the others, where necessary, not moved	Lords minute individual link	Date the motion was not moved	1010	1
1113	RWCjfDEy	Motion to take note of the instrument not called	sunleyJ@parliament.uk	2022-03-30 14:14:24 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms. A motion not having been called is wh	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1114	yeDL9jEv	EO	sunleyJ@parliament.uk	2021-08-09 15:33:29 +00:00	NULL	NULL	NULL	NULL	NULL	4
1115	zzbboS37	Question on a motion to take note of the instrument put	sunleyj@parliament.uk	2022-09-02 14:44:15 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms.	A question on a take note motion can occur either in Grand Committee or Lords Chamber. 	Lords minute individual link	Date of the Lords sitting 	1011	1
1116	mfjh0bke	MN AL	sunleyJ@parliament.uk	2021-08-09 15:42:52 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1117	5ls9ZOjN	EJ	sunleyJ@parliament.uk	2021-08-09 15:43:24 +00:00	NULL	NULL	NULL	NULL	NULL	3
1118	p8r2Nemd	Motion to take note of the instrument approved	sunleyj@parliament.uk	2022-09-02 14:44:25 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms.	A question on a take note motion can occur either in Grand Committee or Lords Chamber. 	Lords minute individual link	Date of the Lords sitting 	1012	1
1119	7bmp0PBh	Motion to take note of the instrument rejected	sunleyj@parliament.uk	2022-09-02 14:44:38 +00:00	The House of Lords provides for debates to take note of a particular issue, without coming to a decision. The motion for the debate can be on any subject, but the phrasing of the motion itself must be neutral in terms.	A question on a take note motion can occur either in Grand Committee or Lords Chamber. 	Lords minute individual link	Date of the Lords sitting 	1013	1
1120	vJxsmLeL	DN AA	sunleyJ@parliament.uk	2021-08-10 10:03:27 +00:00	Objection period has not ended	NULL	NULL	NULL	NULL	11
1121	nQcszL0g	DN AB	sunleyJ@parliament.uk	2021-08-10 10:19:30 +00:00	Non-fatal motion(s) to object to the instrument extant	NULL	NULL	NULL	NULL	11
1122	QCLYjPJg	DN AC	sunleyJ@parliament.uk	2021-08-10 10:44:48 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1123	Zlizv61w	DN AD	sunleyJ@parliament.uk	2021-08-10 10:49:56 +00:00	One more referral motion has been agreed than DLC debates have taken place	NULL	NULL	NULL	NULL	11
1124	iv4LmcUi	DN AE	sunleyJ@parliament.uk	2021-08-10 15:17:33 +00:00	Motion(s) to stop the instrument becoming law extant 	NULL	NULL	NULL	NULL	11
1125	cSJ3XcFC	Motion (prayer) to stop the instrument becoming law not called	sunleyJ@parliament.uk	2022-03-29 12:28:51 +00:00	A statutory instrument laid under the draft negative procedure cannot be made into law (signed by the minister) if either House approves a motion - or a 'prayer' - to stop the instrument becoming law within 40 sitting days of the instrument being laid.	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Commons chamber	NULL	1
1126	uA3iw4oc	DN AF	sunleyJ@parliament.uk	2021-08-10 15:38:08 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1127	LqadrEX5	DN AG	sunleyJ@parliament.uk	2021-08-11 10:04:49 +00:00	Motion(s) to take note of the instrument extant	NULL	NULL	NULL	NULL	11
1128	eIcAWSIl	Motion (prayer) to stop the instrument becoming law not called	sunleyJ@parliament.uk	2022-03-29 12:39:37 +00:00	A statutory instrument laid under the draft negative procedure cannot be made into law (signed by the minister) if either House approves a motion - or a 'prayer' - to stop the instrument becoming law within 40 sitting days of the instrument being laid.  	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1129	7isFrLQE	DN AH	sunleyJ@parliament.uk	2021-08-11 10:38:24 +00:00	Motion(s) to stop the instrument becoming law extant	NULL	NULL	NULL	NULL	11
1130	O3c7dC3A	DN AI	sunleyJ@parliament.uk	2021-08-11 10:56:18 +00:00	Non-fatal motion(s) to object to the instrument extant	NULL	NULL	NULL	NULL	11
1131	ej6dL1uh	DN AJ	sunleyJ@parliament.uk	2021-08-11 14:01:13 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1132	Z4uzKZs4	DN AK	sunleyJ@parliament.uk	2021-08-11 14:11:26 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1133	1KgqUnTw	DN AL	sunleyJ@parliament.uk	2021-08-11 14:34:12 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1134	h4q01ntH	DA AA	sunleyJ@parliament.uk	2021-08-12 10:02:14 +00:00	Motion to approve the instrument extant	NULL	NULL	NULL	NULL	11
1135	ztJIJwWP	Motion to approve the instrument not moved	sunleyj@parliament.uk	2022-09-02 14:44:54 +00:00	Ministers table motions to approve affirmative instruments in both the House of Commons and House of Lords.  Instruments cannot be debated without the motion being tabled. 	Usually occurs at the end of a debate considering several motions in one, the first will be decided while the others, where necessary, not moved	Hansard anchor link	Date the motion was not moved	1014	1
1136	uxNzeAeP	Motion to approve the instrument not called	sunleyJ@parliament.uk	2022-03-30 15:17:45 +00:00	Ministers table motions to approve affirmative instruments in both the House of Commons and House of Lords.  Instruments cannot be debated without the motion being tabled. A motion not having been called is when the motion is on the Order Paper for that da	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Commons chamber	NULL	1
1137	2E0a3Ws9	DA AB	sunleyJ@parliament.uk	2021-08-12 10:43:06 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1138	VWqRTfis	DA AC	sunleyJ@parliament.uk	2021-08-12 11:44:52 +00:00	Motion to approve the instrument extant	NULL	NULL	NULL	NULL	11
1139	16k4tXkx	Motion to approve the instrument not moved	sunleyj@parliament.uk	2022-09-02 14:45:18 +00:00	Ministers table motions to approve affirmative instruments in both the House of Commons and House of Lords.  Instruments cannot be debated without the motion being moved.	Usually occurs at the end of a debate considering several motions in one, the first will be decided while the others, where necessary, not moved	Hansard anchor link	Date the motion was not moved	1015	1
1140	qF7wL3XM	Motion to approve the instrument not called	sunleyJ@parliament.uk	2022-03-30 16:32:15 +00:00	Ministers table motions to approve affirmative instruments in both the House of Commons and House of Lords.  A motion not having been called is when the motion is on the Order Paper for that day but did not occur. It may or may not be called on a future da	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lordschamber	NULL	1
1141	G1sGkKwA	DA AD	sunleyJ@parliament.uk	2021-08-12 15:10:41 +00:00	Non-fatal motion(s) to object to the instrument extant	NULL	NULL	NULL	NULL	11
1142	Q9ZH5hjp	Non-fatal motion to object to the instrument not called	sunleyJ@parliament.uk	2022-03-30 16:33:37 +00:00	A non-fatal motion does not stop a statutory instrument being law but may be used by the House of Lords to show concern. The most common non-fatal motion is a motion to regret. The motion usually gives specific reasons for the regret. Even if agreed, the m	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1143	dEO3qkco	DA AE	sunleyJ@parliament.uk	2021-08-12 15:36:22 +00:00	Motion(s) to stop the instrument becoming law extant 	NULL	NULL	NULL	NULL	11
1144	m6c3wW7f	DA AF	sunleyJ@parliament.uk	2021-08-17 10:50:04 +00:00	Instrument not withdrawn from the House of Lords 	NULL	NULL	NULL	NULL	11
1145	NDIBFDv1	DA AG	sunleyJ@parliament.uk	2021-08-17 15:20:11 +00:00	More questions have been put than outcomes recorded 	NULL	NULL	NULL	NULL	11
1146	kT2MYmRH	DA AH	sunleyJ@parliament.uk	2021-08-17 15:27:07 +00:00	More questions have been put than outcomes recorded 	NULL	NULL	NULL	NULL	11
1147	MZNZ06hh	DA AI	sunleyJ@parliament.uk	2021-08-17 15:27:30 +00:00	More questions have been put than outcomes recorded 	NULL	NULL	NULL	NULL	11
1148	R4fynrLd	DA AJ	sunleyJ@parliament.uk	2021-08-23 09:44:21 +00:00	JCSI scrutiny reserve met - approval motion can be moved	NULL	NULL	NULL	NULL	11
1149	MsGZ1YAT	BG	sunleyJ@parliament.uk	2021-08-23 13:13:49 +00:00	NULL	NULL	NULL	NULL	NULL	5
1150	O8vryrWP	MA AA	sunleyJ@parliament.uk	2021-08-23 15:02:15 +00:00	Approval period has ended	NULL	NULL	NULL	NULL	11
1151	XGegxA64	MA AB	sunleyJ@parliament.uk	2021-08-23 15:02:45 +00:00	Approval period has not ended	NULL	NULL	NULL	NULL	11
1152	CJwSe4Qt	MA AC	sunleyJ@parliament.uk	2021-08-23 13:19:58 +00:00	Instrument not revoked by another instrument	NULL	NULL	NULL	NULL	11
1153	GdVyAzgZ	MA AD	sunleyJ@parliament.uk	2021-08-23 13:27:10 +00:00	Motion to approve the instrument extant	NULL	NULL	NULL	NULL	11
1154	bRWySAzm	MA AE	sunleyJ@parliament.uk	2021-08-23 14:54:53 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1155	k5MFGvQ9	MA AF	sunleyJ@parliament.uk	2021-08-24 13:14:17 +00:00	Motion to approve the instrument extant	NULL	NULL	NULL	NULL	11
1156	SCQn7i5j	MA AG	sunleyJ@parliament.uk	2021-08-24 13:45:42 +00:00	Non-fatal motion(s) to object to the instrument extant	NULL	NULL	NULL	NULL	11
1157	CzGbZXFz	MA AH	sunleyJ@parliament.uk	2021-08-24 14:15:36 +00:00	Motion(s) to stop the instrument being law extant	NULL	NULL	NULL	NULL	11
1158	NFigCgxE	MA AI	sunleyJ@parliament.uk	2021-08-24 14:45:06 +00:00	JCSI scrutiny reserve condition met and approval motion can be moved	NULL	NULL	NULL	NULL	11
1159	8JiXYS47	BH	sunleyJ@parliament.uk	2021-08-24 14:58:54 +00:00	NULL	NULL	NULL	NULL	NULL	5
1160	i3eYoYQW	BI	sunleyJ@parliament.uk	2021-08-24 14:59:02 +00:00	NULL	NULL	NULL	NULL	NULL	5
1161	eoUVvR3H	MA AJ	sunleyJ@parliament.uk	2021-08-31 09:39:34 +00:00	More questions have been put than outcomes recorded 	NULL	NULL	NULL	NULL	11
1162	SoKj1VH5	MA AK	sunleyJ@parliament.uk	2021-08-31 09:55:41 +00:00	More questions have been put than outcomes recorded	NULL	NULL	NULL	NULL	11
1163	G7iB71MD	MA AL	sunleyJ@parliament.uk	2021-08-31 10:04:08 +00:00	More questions have been put than outcomes recorded 	NULL	NULL	NULL	NULL	11
1164	Xtq0YPLE	Treaty Lords AA	sunleyJ@parliament.uk	2021-09-06 13:31:07 +00:00	Not considered by the Secondary Legislation Scrutiny Committee	NULL	NULL	NULL	NULL	11
1165	ixhXEnWG	Treaty Lords BX	sunleyJ@parliament.uk	2021-09-06 13:08:50 +00:00	NULL	NULL	NULL	NULL	NULL	3
1166	kaE0fzh3	Treaty Lords AB	sunleyJ@parliament.uk	2021-09-06 13:21:47 +00:00	Allocated to the EU committee or to an EU sub-committee	NULL	NULL	NULL	NULL	11
1167	FmE04ooF	DA AK	sunleyJ@parliament.uk	2021-09-06 13:42:30 +00:00	Instrument not withdrawn from the House of Commons	NULL	NULL	NULL	NULL	11
1168	i01wcTLF	MN AM	sunleyJ@parliament.uk	2021-09-06 14:16:02 +00:00	Instrument not revoked by another instrument	NULL	NULL	NULL	NULL	11
1169	J81yQ2qU	EK	sunleyJ@parliament.uk	2021-09-06 14:16:58 +00:00	NULL	NULL	NULL	NULL	NULL	3
1170	Ob8z5zFS	DN AM	sunleyJ@parliament.uk	2021-09-06 14:46:32 +00:00	Instrument not withdrawn from the House of Lords 	NULL	NULL	NULL	NULL	11
1171	Dxz2vjP8	DN AN	sunleyJ@parliament.uk	2021-09-06 14:57:19 +00:00	Instrument not withdrawn from the House of Commons 	NULL	NULL	NULL	NULL	11
1172	LlvY26Lh	PL AA	sunleyJ@parliament.uk	2021-09-07 10:53:29 +00:00	Bill printed at end of first reading in first House	NULL	NULL	NULL	NULL	11
1217	g9U1mT5q	SP AA	sunleyJ@parliament.uk	2021-09-15 09:40:05 +00:00	NULL	NULL	NULL	NULL	NULL	4
1218	UuQagB5K	SP AB	sunleyJ@parliament.uk	2021-09-15 09:40:11 +00:00	NULL	NULL	NULL	NULL	NULL	4
1219	1a1iG5Pw	SP AC	sunleyJ@parliament.uk	2021-09-15 09:40:18 +00:00	NULL	NULL	NULL	NULL	NULL	4
1220	MeCJP4gp	SP AD	sunleyJ@parliament.uk	2021-09-15 09:40:25 +00:00	NULL	NULL	NULL	NULL	NULL	4
1221	toySoNez	SP AE	sunleyJ@parliament.uk	2021-09-15 09:40:32 +00:00	NULL	NULL	NULL	NULL	NULL	4
1222	ZGwJy1tz	SP AF	sunleyJ@parliament.uk	2021-09-15 09:40:37 +00:00	NULL	NULL	NULL	NULL	NULL	4
1223	ilJu12vr	SP AA	sunleyJ@parliament.uk	2021-09-15 09:40:56 +00:00	NULL	NULL	NULL	NULL	NULL	3
1224	VMuQAFCF	SP AB	sunleyJ@parliament.uk	2021-09-15 09:41:04 +00:00	NULL	NULL	NULL	NULL	NULL	3
1225	hM98UyWf	SP AC	sunleyJ@parliament.uk	2021-09-15 09:41:13 +00:00	NULL	NULL	NULL	NULL	NULL	3
1226	ZZb7mB2B	SP AD	sunleyJ@parliament.uk	2021-09-15 09:41:18 +00:00	NULL	NULL	NULL	NULL	NULL	3
1227	TK9WbxvN	SP AE	sunleyJ@parliament.uk	2021-09-15 09:41:25 +00:00	NULL	NULL	NULL	NULL	NULL	3
1228	NDCvVgo9	SP AF	sunleyJ@parliament.uk	2021-09-15 09:41:32 +00:00	NULL	NULL	NULL	NULL	NULL	3
1229	zCDIMiS7	SP AA	sunleyJ@parliament.uk	2021-09-15 09:41:42 +00:00	NULL	NULL	NULL	NULL	NULL	2
1230	GJuoNSGn	SP AB	sunleyJ@parliament.uk	2021-09-15 09:41:49 +00:00	NULL	NULL	NULL	NULL	NULL	2
1231	e5bQvRVg	SP AC	sunleyJ@parliament.uk	2021-09-15 09:41:54 +00:00	NULL	NULL	NULL	NULL	NULL	2
1232	wRGr3Fy3	SP AD	sunleyJ@parliament.uk	2021-09-15 10:00:11 +00:00	NULL	NULL	NULL	NULL	NULL	2
1233	4nGLRTOV	Queen’s consent required	sunleyJ@parliament.uk	2022-03-30 16:44:43 +00:00	Queen's consent is required if a bill affects the prerogative of the Crown or the interests (hereditary revenues, personal property or other personal interests) of the Crown, the Duchy of Lancaster and the Duchy of Cornwall.	NULL	NULL	NULL	NULL	1
1234	nrFKGpJC	Queen’s consent decision	sunleyJ@parliament.uk	2022-03-30 16:44:52 +00:00	Queen's consent is required if a bill affects the prerogative of the Crown or the interests (hereditary revenues, personal property or other personal interests) of the Crown, the Duchy of Lancaster and the Duchy of Cornwall.	NULL	NULL	NULL	NULL	1
1235	I2Bm8c77	Queen’s consent signified	sunleyJ@parliament.uk	2022-03-30 16:45:50 +00:00	Queen's consent is required if a bill affects the prerogative of the Crown or the interests (hereditary revenues, personal property or other personal interests) of the Crown, the Duchy of Lancaster and the Duchy of Cornwall.	Queen's consent being signified will usually occur at a third reading stage of a Bill. 	Vote or Lords minute depending on which House it was signified	Date of Vote/Lords minute 	NULL	1
